code_postal,population,nb_communes,code_departement,zone,exemples_communes
35290,10198,6,35,metro,Gaël; Le Crouais; Muel; Quédillac; ...
35300,20307,1,35,metro,Fougères
35310,23840,5,35,metro,Bréal-sous-Montfort; Chavagne; Cintré; Mordelles; ...
35320,11029,10,35,metro,Crevin; La Bosse-de-Bretagne; La Couyère; Lalleu; ...
35330,9172,8,35,metro,Bovel; Comblessac; La Chapelle-Bouëxic; Les Brulais; ...
35340,16040,3,35,metro,Ercé-près-Liffré; La Bouëxière; Liffré
35350,9710,3,35,metro,La Gouesnière; Saint-Coulomb; Saint-Méloir-des-Ondes
35360,12758,6,35,metro,Boisgervilly; La Chapelle du Lou du Lac; Landujan; Montauban-de-Bretagne; ...
35370,14044,9,35,metro,Argentré-du-Plessis; Brielles; Bréal-sous-Vitré; Gennes-sur-Seiche; ...
35380,9055,5,35,metro,Maxent; Paimpont; Plélan-le-Grand; Saint-Péran; ...
35390,5863,4,35,metro,Grand-Fougeray; La Dominelais; Saint-Sulpice-des-Landes; Sainte-Anne-sur-Vilaine
35400,47439,1,35,metro,Saint-Malo
35410,18633,3,35,metro,Châteaugiron; Domloup; Nouvoitou
35420,8308,8,35,metro,La Bazouge-du-Désert; Le Ferré; Louvigné-du-Désert; Mellé; ...
35430,10487,6,35,metro,Châteauneuf-d'Ille-et-Vilaine; La Ville-ès-Nonais; Saint-Guinoux; Saint-Jouan-des-Guérets; ...
35440,6937,4,35,metro,Dingé; Feins; Guipel; Montreuil-sur-Ille
35450,6907,5,35,metro,Dourdain; Landavran; Livré-sur-Changeon; Mecé; ...
35460,11084,5,35,metro,Le Tiercent; Les Portes du Coglais; Maen Roch; Saint-Marc-le-Blanc; ...
35470,11509,3,35,metro,Bain-de-Bretagne; La Noë-Blanche; Pléchâtel
35480,8435,2,35,metro,Guipry-Messac; Saint-Malo-de-Phily
35490,6488,5,35,metro,Chauvigné; Gahard; Romazy; Sens-de-Bretagne; ...
35500,31067,11,35,metro,Balazé; Champeaux; Cornillé; Erbrée; ...
35510,18761,1,35,metro,Cesson-Sévigné
35520,19392,4,35,metro,La Chapelle-des-Fougeretz; La Mézière; Melesse; Montreuil-le-Gast
35530,12653,3,35,metro,Brécé; Noyal-sur-Vilaine; Servon-sur-Vilaine
35540,8505,3,35,metro,Le Tronchet; Miniac-Morvan; Plerguer
35550,10020,7,35,metro,Bruc-sur-Aff; Lieuron; Lohéac; Pipriac; ...
35560,6229,6,35,metro,Bazouges-la-Pérouse; Marcillé-Raoul; Noyal-sous-Bazouges; Rimou; ...
35580,23860,6,35,metro,Baulon; Goven; Guichen; Guignen; ...
35590,13557,4,35,metro,Clayes; L'Hermitage; La Chapelle-Thouarault; Saint-Gilles
35600,15324,3,35,metro,Bains-sur-Oust; Redon; Sainte-Marie
35610,5423,7,35,metro,Pleine-Fougères; Roz-sur-Couesnon; Sains; Saint-Georges-de-Gréhaigne; ...
35620,2683,2,35,metro,Ercé-en-Lamée; Teillay
35630,8378,8,35,metro,Hédé-Bazouges; La Chapelle-Chaussée; Langouet; Les Iffs; ...
35640,3748,4,35,metro,Chelun; Eancé; Forges-la-Forêt; Martigné-Ferchaud
35650,9839,1,35,metro,Le Rheu
35660,3564,3,35,metro,La Chapelle-de-Brain; Langon; Renac
35680,9626,6,35,metro,Bais; Domalain; Louvigné-de-Bais; Moulins; ...
35690,6874,1,35,metro,Acigné
35700,76963,1,35,metro,Rennes
35720,7369,3,35,metro,Mesnil-Roc'h; Plesder; Pleugueneuc
35730,7167,1,35,metro,Pleurtuit
35740,11703,1,35,metro,Pacé
35750,6206,5,35,metro,Bléruais; Iffendic; Saint-Gonlay; Saint-Malon-sur-Mel; ...
35760,13784,2,35,metro,Montgermont; Saint-Grégoire
35770,8207,1,35,metro,Vern-sur-Seiche
35780,2664,1,35,metro,La Richardais
35800,15798,3,35,metro,Dinard; Saint-Briac-sur-Mer; Saint-Lunaire
35830,12964,1,35,metro,Betton
35850,15449,5,35,metro,Gévezé; Irodouër; Langan; Parthenay-de-Bretagne; ...
35870,1524,1,35,metro,Le Minihic-sur-Rance
35890,8636,2,35,metro,Bourg-des-Comptes; Laillé
35960,1065,1,35,metro,Le Vivier-sur-Mer
36000,42963,1,36,metro,Châteauroux
36100,16613,17,36,metro,Brives; Chouday; Condé; Issoudun; ...
36110,6137,10,36,metro,Baudres; Bouges-le-Château; Bretagne; Brion; ...
36120,8812,9,36,metro,Ambrault; Ardentes; Bommiers; Jeu-les-Bois; ...
36130,10895,4,36,metro,Coings; Diors; Déols; Montierchaume
36140,3205,6,36,metro,Aigurande; Crevant; Crozon-sur-Vauvre; La Buxerette; ...
36150,4230,13,36,metro,Aize; Buxeuil; Fontenay; Giroux; ...
36160,3517,12,36,metro,Champillet; Feusines; La Motte-Feuilly; Lignerolles; ...
36170,3437,10,36,metro,Chazelet; La Châtre-Langlin; Mouhet; Parnac; ...
36180,1310,4,36,metro,Frédille; Heugnes; Pellevoisin; Selles-sur-Nahon
36190,2272,5,36,metro,Cuzion; Gargilesse-Dampierre; Orsennes; Pommiers; ...
36200,12010,11,36,metro,Argenton-sur-Creuse; Badecon-le-Pin; Bouesse; Ceaulmont; ...
36210,6178,10,36,metro,Anjouin; Bagneux; Chabris; Dun-le-Poëlier; ...
36220,4328,10,36,metro,Fontgombault; Lingé; Lurais; Lureuil; ...
36230,5564,10,36,metro,Buxières-d'Aillac; Fougerolles; Gournay; Lys-Saint-Georges; ...
36240,1729,4,36,metro,Gehée; Jeu-Maloches; Préaux; Écueillé
36250,4981,2,36,metro,Niherne; Saint-Maur
36260,3982,6,36,metro,Diou; Migny; Paudy; Reuilly; ...
36270,1882,3,36,metro,Baraize; Bazaiges; Éguzon-Chantôme
36290,2984,7,36,metro,Azay-le-Ferron; Mézières-en-Brenne; Obterre; Paulnay; ...
36300,10431,9,36,metro,Ciron; Concremiers; Douadic; Ingrandes; ...
36310,1382,5,36,metro,Beaulieu; Bonneuil; Chaillac; Dunet; ...
36320,2583,1,36,metro,Villedieu-sur-Indre
36330,8045,3,36,metro,Arthon; Le Poinçonnet; Velles
36340,1581,4,36,metro,Cluis; Maillet; Malicornay; Mouhers
36350,2031,2,36,metro,La Pérouille; Luant
36360,1767,2,36,metro,Luçay-le-Mâle; Villentrois-Faverolles-en-Berry
36370,2725,6,36,metro,Bélâbre; Chalais; Lignac; Mauvières; ...
36400,11465,16,36,metro,Briantes; Chassignolles; La Berthenoux; La Châtre; ...
36500,10402,13,36,metro,Argy; Buzançais; Chezelles; La Chapelle-Orthemale; ...
36600,5785,8,36,metro,Fontguenand; La Vernelle; Langé; Lye; ...
36700,4866,9,36,metro,Arpheuilles; Châtillon-sur-Indre; Clion; Cléré-du-Bois; ...
36800,5977,10,36,metro,Chasseneuil; Chitray; Le Pont-Chrétien-Chabenet; Luzeret; ...
37000,46420,1,37,metro,Tours
37100,46420,1,37,metro,Tours
37110,13046,13,37,metro,Autrèche; Auzouer-en-Touraine; Château-Renault; Dame-Marie-les-Bois; ...
37120,6636,15,37,metro,Assay; Braslou; Braye-sous-Faye; Champigny-sur-Veude; ...
37130,13421,7,37,metro,Bréhémont; Cinq-Mars-la-Pile; Coteaux-sur-Loire; La Chapelle-aux-Naux; ...
37140,11365,7,37,metro,Benais; Bourgueil; Chouzé-sur-Loire; Coteaux-sur-Loire; ...
37150,14152,9,37,metro,Bléré; Chenonceaux; Chisseaux; Civray-de-Touraine; ...
37160,7192,7,37;86,metro,Abilly; Buxeuil; Civray-sur-Esves; Descartes; ...
37170,12720,1,37,metro,Chambray-lès-Tours
37190,11581,8,37,metro,Azay-le-Rideau; Cheillé; Druye; Neuil; ...
37200,46420,1,37,metro,Tours
37210,14373,6,37,metro,Chançay; Noizay; Parçay-Meslay; Rochecorbon; ...
37220,5939,13,37,metro,Avon-les-Roches; Brizay; Chezelles; Crissay-sur-Manse; ...
37230,19204,4,37,metro,Fondettes; Luynes; Pernay; Saint-Étienne-de-Chigny
37240,6710,10,37,metro,Bossée; Bournan; Ciran; Cussay; ...
37250,14677,3,37,metro,Montbazon; Sorigny; Veigné
37260,15030,5,37,metro,Artannes-sur-Indre; Monts; Pont-de-Ruan; Thilouze; ...
37270,27950,6,37,metro,Athée-sur-Cher; Azay-sur-Cher; Larçay; Montlouis-sur-Loire; ...
37290,4527,7,37,metro,Bossay-sur-Claise; Boussay; Chambon; Charnizay; ...
37300,38423,1,37,metro,Joué-lès-Tours
37310,7733,10,37,metro,Azay-sur-Indre; Chambourg-sur-Indre; Chédigny; Cigogné; ...
37320,13987,5,37,metro,Cormery; Esvres; Louans; Saint-Branchs; ...
37330,6371,11,37,metro,Braye-sur-Maulne; Brèches; Channay-sur-Lathan; Château-la-Vallière; ...
37340,6988,8,37,metro,Ambillou; Avrillé-les-Ponceaux; Cléré-les-Pins; Continvoir; ...
37350,2887,8,37,metro,Barrou; Chaumussay; Ferrière-Larçon; La Celle-Guenand; ...
37360,9954,6,37,metro,Beaumont-Louestault; Neuillé-Pont-Pierre; Rouziers-de-Touraine; Saint-Antoine-du-Rocher; ...
37370,7067,10,37,metro,Beaumont-Louestault; Bueil-en-Touraine; Chemillé-sur-Dême; Marray; ...
37380,10101,6,37,metro,Crotelles; Monnaie; Neuillé-le-Lierre; Nouzilly; ...
37390,17333,7,37,metro,Cerelles; Chanceaux-sur-Choisille; Charentilly; La Membrolle-sur-Choisille; ...
37400,13823,2,37,metro,Amboise; Lussault-sur-Loire
37420,8335,5,37,metro,Avoine; Beaumont-en-Véron; Huismes; Rigny-Ussé; ...
37460,5597,11,37,metro,Beaumont-Village; Chemillé-sur-Indrois; Céré-la-Ronde; Genillé; ...
37500,14942,15,37,metro,Anché; Candes-Saint-Martin; Chinon; Cinais; ...
37510,14738,5,37,metro,Ballan-Miré; Berthenay; Saint-Genouph; Savonnières; ...
37520,10487,1,37,metro,La Riche
37530,12613,10,37,metro,Cangey; Chargé; Limeray; Montreuil-en-Touraine; ...
37540,17029,1,37,metro,Saint-Cyr-sur-Loire
37550,14999,1,37,metro,Saint-Avertin
37600,15043,15,37,metro,Beaulieu-lès-Loches; Betz-le-Château; Bridoré; Chanceaux-près-Loches; ...
37700,21504,2,37,metro,La Ville-aux-Dames; Saint-Pierre-des-Corps
37800,12513,13,37,metro,Antogny-le-Tillac; Draché; Maillé; Marcilly-sur-Vienne; ...
38000,78070,1,38,metro,Grenoble
38070,6189,1,38,metro,Saint-Quentin-Fallavier
38080,22861,4,38,metro,Four; L'Isle-d'Abeau; Saint-Alban-de-Roche; Saint-Marcel-Bel-Accueil
38090,25227,4,38,metro,Bonnefamille; Roche; Vaulx-Milieu; Villefontaine
38100,78070,1,38,metro,Grenoble
38110,32998,13,38,metro,Cessieu; Dolomieu; Faverges-de-la-Tour; La Bâtie-Montgascon; ...
38112,1468,1,38,metro,Autrans-Méaudre en Vercors
38113,1427,1,38,metro,Veurey-Voroize
38114,1621,4,38,metro,Allemond; Oz; Vaujany; Villard-Reculas
38118,2094,2,38,metro,Hières-sur-Amby; Saint-Baudille-de-la-Tour
38119,2484,3,38,metro,Pierre-Châtel; Saint-Théoffrey; Villard-Saint-Christophe
38120,22005,4,38,metro,Fontanil-Cornillon; Mont-Saint-Martin; Proveysieux; Saint-Égrève
38121,3764,2,38,metro,Chonas-l'Amballan; Reventin-Vaugris
38122,3028,5,38,metro,Chalon; Cour-et-Buis; Monsteroux-Milieu; Montseveroux; ...
38130,37491,1,38,metro,Échirolles
38134,1790,2,38,metro,La Sure en Chartreuse; Saint-Joseph-de-Rivière
38138,2023,1,38,metro,Les Côtes-d'Arey
38140,23177,10,38,metro,Apprieu; Beaucroissant; Charnècles; Izeaux; ...
38142,863,5,38,metro,Auris; Besse; Clavans-en-Haut-Oisans; Le Freney-d'Oisans; ...
38144,512,1,38,metro,Notre-Dame-de-Vaulx
38150,26531,12,38,metro,Agnin; Anjou; Assieu; Bougé-Chambalud; ...
38160,20527,14,38,metro,Beauvoir-en-Royans; Bessins; Chatte; Chevrières; ...
38170,11739,1,38,metro,Seyssinet-Pariset
38180,8092,1,38,metro,Seyssins
38190,19160,9,38,metro,Bernin; Froges; La Combe-de-Lancey; Laval-en-Belledonne; ...
38200,46066,8,38,metro,Chuzelles; Jardin; Luzinay; Saint-Sorlin-de-Vienne; ...
38210,13904,8,38,metro,Cras; La Rivière; Montaud; Morette; ...
38220,13567,10,38,metro,Cholonge; Laffrey; Livet-et-Gavet; Montchaboud; ...
38230,30006,4,38,metro,Charvieu-Chavagneux; Chavanoz; Pont-de-Chéruy; Tignieu-Jameyzieu
38240,18770,1,38,metro,Meylan
38250,8615,4,38,metro,Corrençon-en-Vercors; Lans-en-Vercors; Saint-Nizier-du-Moucherotte; Villard-de-Lans
38260,20753,16,38,metro,Bossieu; Champier; Faramans; Gillonnay; ...
38270,13359,12,38,metro,Beaufort; Beaurepaire; Bellegarde-Poussieu; Jarcieu; ...
38280,8318,3,38,metro,Anthon; Janneyrias; Villette-d'Anthon
38290,12441,3,38,metro,Frontonas; La Verpillière; Satolas-et-Bonce
38300,55903,17,38,metro,Bourgoin-Jallieu; Châteauvilain; Chèzeneuve; Crachier; ...
38320,17250,5,38,metro,Bresson; Brié-et-Angonnes; Eybens; Herbeys; ...
38330,18256,4,38,metro,Biviers; Montbonnot-Saint-Martin; Saint-Ismier; Saint-Nazaire-les-Eymes
38340,10458,2,38,metro,La Sure en Chartreuse; Voreppe
38350,10016,20,38,metro,Cognet; La Morte; La Mure; La Salle-en-Beaumont; ...
38360,14433,3,38,metro,Engins; Noyarey; Sassenage
38370,8276,4,38,metro,Les Roches-de-Condrieu; Saint-Alban-du-Rhône; Saint-Clair-du-Rhône; Saint-Prim
38380,10549,6,38,metro,Entre-deux-Guiers; Miribel-les-Échelles; Saint-Christophe-sur-Guiers; Saint-Laurent-du-Pont; ...
38390,9743,7,38,metro,Bouvesse-Quirieu; Charette; La Balme-les-Grottes; Montalieu-Vercieu; ...
38400,37695,1,38,metro,Saint-Martin-d'Hères
38410,11444,4,38,metro,Chamrousse; Saint-Martin-d'Uriage; Vaulnaveys-le-Bas; Vaulnaveys-le-Haut
38420,14237,5,38,metro,Domène; Le Versoud; Murianette; Revel; ...
38430,11438,2,38,metro,Moirans; Saint-Jean-de-Moirans
38440,16990,12,38,metro,Artas; Beauvoir-de-Marc; Châtonnay; Lieudieu; ...
38450,14121,5,38,metro,Le Gua; Miribel-Lanchâtre; Notre-Dame-de-Commiers; Saint-Georges-de-Commiers; ...
38460,22017,18,38,metro,Annoisin-Chatelans; Chamagnieu; Chozeau; Crémieu; ...
38470,11782,15,38,metro,Beaulieu; Chantesse; Chasselay; Cognin-les-Gorges; ...
38480,8184,6,38,metro,Le Pont-de-Beauvoisin; Pressins; Romagnieu; Saint-Albin-de-Vaulserre; ...
38490,16805,8,38,metro,Aoste; Charancieu; Chimilin; Granieu; ...
38500,32958,5,38,metro,Coublevie; La Buisse; Saint-Cassien; Saint-Nicolas-de-Macherin; ...
38510,16020,10,38,metro,Arandon-Passins; Brangues; Courtenay; Creys-Mépieu; ...
38520,4002,8,38,metro,La Garde; Le Bourg-d'Oisans; Les Deux Alpes; Ornon; ...
38530,14396,6,38,metro,Barraux; Chapareillan; La Buissière; La Flachère; ...
38540,12157,4,38,metro,Grenay; Heyrieux; Saint-Just-Chaleyssin; Valencin
38550,20063,6,38,metro,Auberives-sur-Varèze; Cheyssieu; Clonas-sur-Varèze; Le Péage-de-Roussillon; ...
38560,7287,2,38,metro,Champ-sur-Drac; Jarrie
38570,11612,7,38,metro,Crêts en Belledonne; Goncelin; Hurtières; La Pierre; ...
38580,5218,4,38,metro,Allevard; La Chapelle-du-Bard; Le Haut-Bréda; Le Moutaret
38590,9214,8,38,metro,Brion; Brézins; La Forteresse; Plan; ...
38600,22020,1,38,metro,Fontaine
38610,8217,2,38,metro,Gières; Venon
38620,7435,8,38,metro,Massieu; Merlas; Montferrat; Saint-Bueil; ...
38630,10073,2,38,metro,Corbelin; Les Avenières Veyrins-Thuellin
38640,7836,1,38,metro,Claix
38650,5306,12,38,metro,Avignonet; Château-Bernard; Gresse-en-Vercors; Monestier-de-Clermont; ...
38660,12444,7,38,metro,La Terrasse; Le Touvet; Lumbin; Plateau-des-Petites-Roches; ...
38670,6588,1,38,metro,Chasse-sur-Rhône
38680,3616,8,38,metro,Auberives-en-Royans; Choranche; Châtelus; Pont-en-Royans; ...
38690,16295,15,38,metro,Belmont; Biol; Bizonnes; Burcin; ...
38700,12091,4,38,metro,Corenc; La Tronche; Le Sappey-en-Chartreuse; Sarcenas
38710,3193,8,38,metro,Châtel-en-Trièves; Cornillon-en-Trièves; Lavars; Mens; ...
38730,5485,7,38,metro,Blandin; Chassignieu; Chélieu; Doissin; ...
38740,1125,4,38,metro,Chantepérier; Entraigues; Valbonnais; Valjouffrey
38750,1244,1,38,metro,Huez
38760,10760,2,38,metro,Saint-Paul-de-Varces; Varces-Allières-et-Risset
38770,2661,3,38,metro,La Motte-Saint-Martin; La Motte-d'Aveillans; Monteynard
38780,16104,5,38,metro,Estrablin; Eyzin-Pinet; Oytier-Saint-Oblas; Pont-Évêque; ...
38790,8511,3,38,metro,Charantonnay; Diémoz; Saint-Georges-d'Espéranche
38800,12513,2,38,metro,Champagnier; Le Pont-de-Claix
38830,1735,1,38,metro,Crêts en Belledonne
38840,4779,4,38,metro,La Sône; Saint-Bonnet-de-Chavagne; Saint-Hilaire-du-Rosier; Saint-Lattier
38850,7426,4,38,metro,Bilieu; Charavines; Chirens; Villages du Lac de Paladru
38860,955,1,38,metro,Les Deux Alpes
38870,4065,3,38,metro,Bressieux; Saint-Pierre-de-Bressieux; Saint-Siméon-de-Bressieux
38880,1468,1,38,metro,Autrans-Méaudre en Vercors
38890,7523,5,38,metro,Montcarra; Saint-Chef; Salagnon; Vasselin; ...
38920,8609,1,38,metro,Crolles
38930,1895,7,38,metro,Chichilianne; Clelles; Lalley; Le Percy; ...
38940,1483,3,38,metro,Montfalcon; Roybon; Saint-Clair-sur-Galaure
38950,7021,2,38,metro,Quaix-en-Chartreuse; Saint-Martin-le-Vinoux
38960,3801,2,38,metro,Saint-Aupre; Saint-Étienne-de-Crossey
38970,901,9,38,metro,Ambel; Beaufin; Corps; La Salette-Fallavaux; ...
38980,2278,3,38,metro,Châtenay; Marnans; Viriville
39000,16618,1,39,metro,Lons-le-Saunier
39100,35908,14,39,metro,Authume; Baverans; Brevans; Champvans; ...
39110,6042,23,39,metro,Abergement-lès-Thésy; Aiglepierre; Andelot-en-Montagne; Aresches; ...
39120,10310,25,39,metro,Annoire; Asnans-Beauvoisin; Balaiseaux; Bretenières; ...
39130,6280,32,39,metro,Barésia-sur-l'Ain; Blye; Boissia; Bonlieu; ...
39140,7739,13,39,metro,Arlay; Bletterans; Chapelle-Voland; Commenailles; ...
39150,5953,13,39,metro,Bief-des-Maisons; Chaux-des-Crotenay; Entre-deux-Monts; Fort-du-Plasne; ...
39160,3858,7,39,metro,Balanod; Les Trois-Châteaux; Montagna-le-Reconduit; Saint-Amour; ...
39170,5107,4,39,metro,Coteaux du Lizon; Lavans-lès-Saint-Claude; Leschères; Ravilloles
39190,6263,12,39,metro,Augea; Beaufort-Orbagna; Chevreaux; Cousance; ...
39200,9993,7,39,metro,Avignon-lès-Saint-Claude; Coiserette; Coyrière; La Rixouse; ...
39210,5928,19,39,metro,Arlay; Baume-les-Messieurs; Blois-sur-Seille; Château-Chalon; ...
39220,4240,3,39,metro,Bois-d'Amont; Les Rousses; Prémanon
39230,5697,28,39,metro,Bois-de-Gand; Champrougier; Chaumergy; Chemenot; ...
39240,4624,15,39,metro,Arinthod; Aromas; Cernon; Charnod; ...
39250,3503,22,39,metro,Arsure-Arsurette; Bief-du-Fourg; Billecul; Censeau; ...
39260,4738,11,39,metro,Charchilla; Coyron; Crenans; Lect; ...
39270,4618,22,39,metro,Alièze; Augisey; Beffia; Chambéria; ...
39290,4684,18,39,metro,Archelange; Biarne; Brans; Champagney; ...
39300,16242,33,39,metro,Ardon; Bourg-de-Sirod; Champagnole; Chapois; ...
39310,1870,5,39,metro,Bellecombe; Lajoux; Lamoura; Les Moussières; ...
39320,2096,11,39,metro,Andelot-Morval; Broissia; Gigny; Graye-et-Charnay; ...
39330,1583,3,39,metro,Mouchard; Pagnoz; Port-Lesney
39350,2967,10,39,metro,Dampierre; Gendrey; Louvatange; Ougney; ...
39360,3301,7,39,metro,Chassal-Molinges; Jeurre; Larrivoire; Rogna; ...
39370,788,3,39,metro,Choux; La Pesse; Les Bouchoux
39380,5843,16,39,metro,Augerans; Bans; Belmont; Chamblay; ...
39400,11623,6,39,metro,Bellefontaine; Hauts de Bienne; Les Rousses; Longchaumois; ...
39410,2264,2,39,metro,Aumur; Saint-Aubin
39460,1112,1,39,metro,Foncine-le-Haut
39500,8252,5,39,metro,Abergement-la-Ronce; Champdivers; Damparis; Molay; ...
39520,203,1,39,metro,Foncine-le-Bas
39570,18846,37,39,metro,Baume-les-Messieurs; Bornay; Briod; Cesancey; ...
39600,7915,21,39,metro,Abergement-le-Grand; Arbois; Champagne-sur-Loue; Cramans; ...
39700,11097,28,39,metro,Amange; Audelange; Auxange; Châtenois; ...
39800,8893,26,39,metro,Abergement-le-Petit; Aumont; Barretaine; Bersaillin; ...
40000,31592,1,40,metro,Mont-de-Marsan
40090,12005,17,40,metro,Artassenx; Bascons; Bostens; Bougue; ...
40100,22109,1,40,metro,Dax
40110,8755,6,40,metro,Arengosse; Morcenx-la-Nouvelle; Onesse-Laharie; Ousse-Suzan; ...
40120,6738,13,40,metro,Arue; Bourriot-Bergonce; Bélis; Cachen; ...
40130,9184,1,40,metro,Capbreton
40140,12387,3,40,metro,Azur; Magescq; Soustons
40150,6094,2,40,metro,Angresse; Soorts-Hossegor
40160,10849,3,40,metro,Gastes; Parentis-en-Born; Ychoux
40170,5719,6,40,metro,Bias; Lit-et-Mixe; Lévignacq; Mézos; ...
40180,19796,18,40,metro,Bénesse-lès-Dax; Candresse; Clermont; Garrey; ...
40190,5973,11,40,metro,Arthez-d'Armagnac; Bourdalat; Hontanx; Le Frêche; ...
40200,13012,5,40,metro,Aureilhan; Mimizan; Pontenx-les-Forges; Saint-Paul-en-Born; ...
40210,5165,5,40,metro,Commensacq; Escource; Labouheyre; Lüe; ...
40220,12957,1,40,metro,Tarnos
40230,25429,9,40,metro,Bénesse-Maremne; Josse; Orx; Saint-Geours-de-Maremne; ...
40240,3231,11,40,metro,Betbezer-d'Armagnac; Créon-d'Armagnac; Estigarde; Labastide-d'Armagnac; ...
40250,6301,15,40,metro,Bergouey; Caupenne; Hauriet; Lahosse; ...
40260,5804,4,40,metro,Castets; Lesperon; Linxe; Taller
40270,7070,10,40,metro,Bordères-et-Lamensans; Castandet; Cazères-sur-l'Adour; Grenade-sur-l'Adour; ...
40280,14624,4,40,metro,Benquet; Bretagne-de-Marsan; Haut-Mauco; Saint-Pierre-du-Mont
40290,3773,5,40,metro,Estibeaux; Habas; Misson; Mouscardès; ...
40300,15296,15,40,metro,Bélus; Cagnotte; Cauneille; Hastingues; ...
40310,2303,7,40,metro,Arx; Baudignan; Escalans; Gabarret; ...
40320,6643,23,40,metro,Arboucave; Bahus-Soubiran; Bats; Buanes; ...
40330,3886,8,40,metro,Amou; Arsague; Bonnegarde; Brassempouy; ...
40350,4605,3,40,metro,Gaas; Mimbaste; Pouillon
40360,3756,5,40,metro,Bastennes; Castelnau-Chalosse; Donzacq; Pomarez; ...
40370,3542,2,40,metro,Beylongue; Rion-des-Landes
40380,7570,14,40,metro,Baigts; Cassen; Gamarde-les-Bains; Gibret; ...
40390,13777,8,40,metro,Biarrotte; Biaudos; Saint-André-de-Seignanx; Saint-Barthélemy; ...
40400,8550,9,40,metro,Audon; Bégaar; Carcarès-Sainte-Croix; Carcen-Ponson; ...
40410,4664,6,40,metro,Belhade; Liposthey; Mano; Moustey; ...
40420,2437,5,40,metro,Brocas; Garein; Labrit; Le Sen; ...
40430,2078,4,40,metro,Argelouse; Callen; Luxey; Sore
40440,6533,1,40,metro,Ondres
40460,4741,1,40,metro,Sanguinet
40465,5206,4,40,metro,Gousse; Laluque; Pontonx-sur-l'Adour; Préchacq-les-Bains
40480,1685,1,40,metro,Vieux-Boucau-les-Bains
40500,10664,14,40,metro,Audignon; Aurice; Banos; Bas-Mauco; ...
40510,4056,1,40,metro,Seignosse
40530,7183,1,40,metro,Labenne
40550,2638,2,40,metro,Léon; Saint-Michel-Escalus
40560,1518,1,40,metro,Vielle-Saint-Girons
40600,15836,1,40,metro,Biscarrosse
40630,1870,3,40,metro,Luglon; Sabres; Trensacq
40660,2385,2,40,metro,Messanges; Moliets-et-Maa
40700,11732,23,40,metro,Argelos; Aubagnan; Bassercles; Beyries; ...
40800,7362,5,40,metro,Aire-sur-l'Adour; Duhort-Bachen; Latrille; Saint-Agnet; ...
40990,22487,7,40,metro,Angoumé; Gourbera; Herm; Mées; ...
41000,53385,5,41,metro,Blois; Saint-Denis-sur-Loire; Saint-Sulpice-de-Pommeray; Villebarou; ...
41100,32714,26,41,metro,Areines; Azé; Coulommiers-la-Tour; Crucheray; ...
41110,6704,6,41,metro,Châteauvieux; Couffy; Mareuil-sur-Cher; Pouillé; ...
41120,16045,11,41,metro,Candé-sur-Beuvron; Cellettes; Chailles; Chitenay; ...
41130,10283,5,41,metro,Billy; Châtillon-sur-Cher; Gièvres; Meusnes; ...
41140,5559,4,41,metro,Méhers; Noyers-sur-Cher; Saint-Romain-sur-Cher; Thésée
41150,8527,6,41,metro,Chaumont-sur-Loire; Mesland; Monteaux; Rilly-sur-Loire; ...
41160,8766,13,41,metro,Beauce la Romaine; Brévainville; Busloup; Danzé; ...
41170,5355,10,41,metro,Baillou; Beauchêne; Choue; Cormenon; ...
41190,6337,11,41,metro,Françay; Herbault; Lancôme; Landes-le-Gaulois; ...
41200,24658,6,41,metro,Loreux; Millançay; Pruniers-en-Sologne; Romorantin-Lanthenay; ...
