code_insee,nom_commune,code_postal,code_departement,nom_departement,code_region,nom_region,zone,population_commune,nb_codes_postaux,population_attribuee
27198,Mesnils-sur-Iton,27240,27,Eure,28,Normandie,metro,6078,2,3039
27199,Dangu,27720,27,Eure,28,Normandie,metro,527,1,527
27200,Dardez,27930,27,Eure,28,Normandie,metro,130,1,130
27201,Daubeuf-la-Campagne,27110,27,Eure,28,Normandie,metro,245,1,245
27202,Daubeuf-près-Vatteville,27430,27,Eure,28,Normandie,metro,460,1,460
27203,Douains,27120,27,Eure,28,Normandie,metro,450,1,450
27204,Doudeauville-en-Vexin,27150,27,Eure,28,Normandie,metro,261,1,261
27205,Douville-sur-Andelle,27380,27,Eure,28,Normandie,metro,413,1,413
27206,Droisy,27320,27,Eure,28,Normandie,metro,455,1,455
27207,Drucourt,27230,27,Eure,28,Normandie,metro,568,1,568
27208,Duranville,27230,27,Eure,28,Normandie,metro,140,1,140
27209,Écaquelon,27290,27,Eure,28,Normandie,metro,607,1,607
27210,Écardenville-la-Campagne,27170,27,Eure,28,Normandie,metro,441,1,441
27212,Écauville,27110,27,Eure,28,Normandie,metro,116,1,116
27213,Vexin-sur-Epte,27420,27,Eure,28,Normandie,metro,6015,3,2005
27213,Vexin-sur-Epte,27510,27,Eure,28,Normandie,metro,6015,3,2005
27213,Vexin-sur-Epte,27630,27,Eure,28,Normandie,metro,6015,3,2005
27214,Écouis,27440,27,Eure,28,Normandie,metro,863,1,863
27215,Ecquetot,27110,27,Eure,28,Normandie,metro,388,1,388
27216,Émalleville,27930,27,Eure,28,Normandie,metro,472,1,472
27217,Émanville,27190,27,Eure,28,Normandie,metro,538,1,538
27218,Épaignes,27260,27,Eure,28,Normandie,metro,1597,1,1597
27219,Épégard,27110,27,Eure,28,Normandie,metro,523,1,523
27220,Épieds,27730,27,Eure,28,Normandie,metro,358,1,358
27222,Épreville-en-Lieuvin,27560,27,Eure,28,Normandie,metro,199,1,199
27224,Épreville-près-le-Neubourg,27110,27,Eure,28,Normandie,metro,438,1,438
27226,Étrépagny,27150,27,Eure,28,Normandie,metro,3670,1,3670
27227,Étréville,27350,27,Eure,28,Normandie,metro,651,1,651
27228,Éturqueraye,27350,27,Eure,28,Normandie,metro,303,1,303
27229,Évreux,27000,27,Eure,28,Normandie,metro,49360,1,49360
27230,Ézy-sur-Eure,27530,27,Eure,28,Normandie,metro,3644,1,3644
27231,Fains,27120,27,Eure,28,Normandie,metro,409,1,409
27232,Farceaux,27150,27,Eure,28,Normandie,metro,343,1,343
27233,Fatouville-Grestain,27210,27,Eure,28,Normandie,metro,701,1,701
27234,Fauville,27930,27,Eure,28,Normandie,metro,313,1,313
27235,Faverolles-la-Campagne,27190,27,Eure,28,Normandie,metro,152,1,152
27237,Le Favril,27230,27,Eure,28,Normandie,metro,185,1,185
27238,Ferrières-Haut-Clocher,27190,27,Eure,28,Normandie,metro,1097,1,1097
27239,Ferrières-Saint-Hilaire,27270,27,Eure,28,Normandie,metro,430,1,430
27240,La Ferrière-sur-Risle,27760,27,Eure,28,Normandie,metro,191,1,191
27241,Feuguerolles,27110,27,Eure,28,Normandie,metro,167,1,167
27242,Le Fidelaire,27190,27,Eure,28,Normandie,metro,1025,1,1025
27243,Fiquefleur-Équainville,27210,27,Eure,28,Normandie,metro,736,1,736
27245,Fleury-la-Forêt,27480,27,Eure,28,Normandie,metro,292,1,292
27246,Fleury-sur-Andelle,27380,27,Eure,28,Normandie,metro,1801,1,1801
27247,Flipou,27380,27,Eure,28,Normandie,metro,320,1,320
27248,Folleville,27230,27,Eure,28,Normandie,metro,193,1,193
27249,Fontaine-Bellenger,27600,27,Eure,28,Normandie,metro,1056,1,1056
27251,Fontaine-l'Abbé,27470,27,Eure,28,Normandie,metro,551,1,551
27252,Fontaine-la-Louvet,27230,27,Eure,28,Normandie,metro,351,1,351
27254,Fontaine-sous-Jouy,27120,27,Eure,28,Normandie,metro,849,1,849
27256,La Forêt-du-Parc,27220,27,Eure,28,Normandie,metro,642,1,642
27258,Fort-Moville,27210,27,Eure,28,Normandie,metro,501,1,501
27259,Foucrainville,27220,27,Eure,28,Normandie,metro,89,1,89
27260,Foulbec,27210,27,Eure,28,Normandie,metro,642,1,642
27261,Fouqueville,27370,27,Eure,28,Normandie,metro,444,1,444
27263,Le Perrey,27500,27,Eure,28,Normandie,metro,1224,2,612
27263,Le Perrey,27680,27,Eure,28,Normandie,metro,1224,2,612
27266,Franqueville,27800,27,Eure,28,Normandie,metro,300,1,300
27267,Freneuse-sur-Risle,27290,27,Eure,28,Normandie,metro,331,1,331
27269,Fresne-Cauverville,27260,27,Eure,28,Normandie,metro,189,1,189
27271,Fresney,27220,27,Eure,28,Normandie,metro,314,1,314
27273,Gadencourt,27120,27,Eure,28,Normandie,metro,364,1,364
27275,Gaillon,27600,27,Eure,28,Normandie,metro,6746,1,6746
27276,Gamaches-en-Vexin,27150,27,Eure,28,Normandie,metro,295,1,295
27277,La Baronnie,27220,27,Eure,28,Normandie,metro,771,1,771
27278,Garennes-sur-Eure,27780,27,Eure,28,Normandie,metro,1996,1,1996
27279,Gasny,27620,27,Eure,28,Normandie,metro,3062,1,3062
27280,Gauciel,27930,27,Eure,28,Normandie,metro,1117,1,1117
27281,Gaudreville-la-Rivière,27190,27,Eure,28,Normandie,metro,234,1,234
27282,Gauville-la-Campagne,27930,27,Eure,28,Normandie,metro,652,1,652
27284,Gisors,27140,27,Eure,28,Normandie,metro,12410,1,12410
27285,Giverny,27620,27,Eure,28,Normandie,metro,430,1,430
27286,Giverville,27560,27,Eure,28,Normandie,metro,381,1,381
27287,Glisolles,27190,27,Eure,28,Normandie,metro,838,1,838
27288,Glos-sur-Risle,27290,27,Eure,28,Normandie,metro,584,1,584
27289,La Goulafrière,27390,27,Eure,28,Normandie,metro,170,1,170
27290,Goupil-Othon,27170,27,Eure,28,Normandie,metro,1220,1,1220
27291,Gournay-le-Guérin,27580,27,Eure,28,Normandie,metro,118,1,118
27294,Val d'Orger,27380,27,Eure,28,Normandie,metro,986,2,493
27294,Val d'Orger,27440,27,Eure,28,Normandie,metro,986,2,493
27295,Grand-Camp,27270,27,Eure,28,Normandie,metro,452,1,452
27298,Graveron-Sémerville,27110,27,Eure,28,Normandie,metro,322,1,322
27299,Gravigny,27930,27,Eure,28,Normandie,metro,4012,1,4012
27300,Grosley-sur-Risle,27170,27,Eure,28,Normandie,metro,522,1,522
27301,Grossœuvre,27220,27,Eure,28,Normandie,metro,1455,1,1455
27302,Le Bosc du Theil,27370,27,Eure,28,Normandie,metro,1310,1,1310
27304,Guerny,27720,27,Eure,28,Normandie,metro,150,1,150
27306,Guichainville,27930,27,Eure,28,Normandie,metro,3087,1,3087
27307,Guiseniers,27700,27,Eure,28,Normandie,metro,493,1,493
27309,L'Habit,27220,27,Eure,28,Normandie,metro,476,1,476
27310,Hacqueville,27150,27,Eure,28,Normandie,metro,394,1,394
27311,Harcourt,27800,27,Eure,28,Normandie,metro,1062,1,1062
27312,Hardencourt-Cocherel,27120,27,Eure,28,Normandie,metro,298,1,298
27313,La Harengère,27370,27,Eure,28,Normandie,metro,588,1,588
27315,Harquency,27700,27,Eure,28,Normandie,metro,271,1,271
27316,Hauville,27350,27,Eure,28,Normandie,metro,1247,1,1247
27317,La Haye-Aubrée,27350,27,Eure,28,Normandie,metro,402,1,402
27318,La Haye-de-Calleville,27800,27,Eure,28,Normandie,metro,253,1,253
27319,La Haye-de-Routot,27350,27,Eure,28,Normandie,metro,285,1,285
27320,La Haye-du-Theil,27370,27,Eure,28,Normandie,metro,331,1,331
27321,La Haye-le-Comte,27400,27,Eure,28,Normandie,metro,151,1,151
27322,La Haye-Malherbe,27400,27,Eure,28,Normandie,metro,1409,1,1409
27323,La Haye-Saint-Sylvestre,27330,27,Eure,28,Normandie,metro,285,1,285
27324,Hébécourt,27150,27,Eure,28,Normandie,metro,628,1,628
27325,Hecmanville,27800,27,Eure,28,Normandie,metro,199,1,199
27326,Hécourt,27120,27,Eure,28,Normandie,metro,325,1,325
27327,Hectomare,27110,27,Eure,28,Normandie,metro,220,1,220
27329,Hennezis,27700,27,Eure,28,Normandie,metro,744,1,744
27330,Herqueville,27430,27,Eure,28,Normandie,metro,122,1,122
27331,Heubécourt-Haricourt,27630,27,Eure,28,Normandie,metro,463,1,463
27332,Heudebouville,27400,27,Eure,28,Normandie,metro,821,2,410
27332,Heudebouville,27600,27,Eure,28,Normandie,metro,821,2,410
27333,Heudicourt,27860,27,Eure,28,Normandie,metro,713,1,713
27334,Heudreville-en-Lieuvin,27230,27,Eure,28,Normandie,metro,117,1,117
27335,Heudreville-sur-Eure,27400,27,Eure,28,Normandie,metro,1065,1,1065
27336,La Heunière,27950,27,Eure,28,Normandie,metro,450,1,450
27337,Heuqueville,27700,27,Eure,28,Normandie,metro,353,1,353
27338,Les Hogues,27910,27,Eure,28,Normandie,metro,674,1,674
27339,Hondouville,27400,27,Eure,28,Normandie,metro,827,1,827
27340,Honguemare-Guenouville,27310,27,Eure,28,Normandie,metro,704,1,704
27341,L'Hosmes,27570,27,Eure,28,Normandie,metro,65,1,65
27342,Houetteville,27400,27,Eure,28,Normandie,metro,193,1,193
27343,Houlbec-Cocherel,27120,27,Eure,28,Normandie,metro,1280,1,1280
27345,La Houssaye,27410,27,Eure,28,Normandie,metro,209,1,209
27346,Houville-en-Vexin,27440,27,Eure,28,Normandie,metro,232,1,232
27347,Huest,27930,27,Eure,28,Normandie,metro,775,1,775
27348,Igoville,27460,27,Eure,28,Normandie,metro,1689,1,1689
27349,Illeville-sur-Montfort,27290,27,Eure,28,Normandie,metro,856,1,856
27350,Illiers-l'Évêque,27770,27,Eure,28,Normandie,metro,1014,1,1014
27351,Incarville,27400,27,Eure,28,Normandie,metro,1353,1,1353
27353,Irreville,27930,27,Eure,28,Normandie,metro,474,1,474
27354,Iville,27110,27,Eure,28,Normandie,metro,426,1,426
27355,Ivry-la-Bataille,27540,27,Eure,28,Normandie,metro,2609,1,2609
27358,Jouy-sur-Eure,27120,27,Eure,28,Normandie,metro,541,1,541
27359,Juignettes,27250,27,Eure,28,Normandie,metro,282,1,282
27360,Jumelles,27220,27,Eure,28,Normandie,metro,324,1,324
27361,La Lande-Saint-Léger,27210,27,Eure,28,Normandie,metro,405,1,405
27363,Le Landin,27350,27,Eure,28,Normandie,metro,254,1,254
27364,Launay,27470,27,Eure,28,Normandie,metro,177,1,177
27365,Léry,27690,27,Eure,28,Normandie,metro,1975,1,1975
27366,Letteguives,27910,27,Eure,28,Normandie,metro,209,1,209
27367,Lieurey,27560,27,Eure,28,Normandie,metro,1465,1,1465
27368,Lignerolles,27220,27,Eure,28,Normandie,metro,362,1,362
27369,Lilly,27480,27,Eure,28,Normandie,metro,73,1,73
27370,Lisors,27440,27,Eure,28,Normandie,metro,290,1,290
27371,Livet-sur-Authou,27800,27,Eure,28,Normandie,metro,163,1,163
27372,Longchamps,27150,27,Eure,28,Normandie,metro,662,1,662
27373,Lorleau,27480,27,Eure,28,Normandie,metro,99,1,99
27374,Louversey,27190,27,Eure,28,Normandie,metro,497,1,497
27375,Louviers,27400,27,Eure,28,Normandie,metro,18705,1,18705
27376,Louye,27650,27,Eure,28,Normandie,metro,210,1,210
27377,Lyons-la-Forêt,27480,27,Eure,28,Normandie,metro,756,1,756
27378,La Madeleine-de-Nonancourt,27320,27,Eure,28,Normandie,metro,1150,1,1150
27379,Mainneville,27150,27,Eure,28,Normandie,metro,445,1,445
27380,Malleville-sur-le-Bec,27800,27,Eure,28,Normandie,metro,264,1,264
27381,Malouy,27300,27,Eure,28,Normandie,metro,174,1,174
27382,Mandeville,27370,27,Eure,28,Normandie,metro,356,1,356
27383,Mandres,27130,27,Eure,28,Normandie,metro,348,1,348
27384,Manneville-la-Raoult,27210,27,Eure,28,Normandie,metro,474,1,474
27385,Manneville-sur-Risle,27500,27,Eure,28,Normandie,metro,1417,1,1417
27386,Le Manoir,27460,27,Eure,28,Normandie,metro,1272,1,1272
27388,Marais-Vernier,27680,27,Eure,28,Normandie,metro,469,1,469
27389,Marbeuf,27110,27,Eure,28,Normandie,metro,491,1,491
27390,Marcilly-la-Campagne,27320,27,Eure,28,Normandie,metro,1118,1,1118
27391,Marcilly-sur-Eure,27810,27,Eure,28,Normandie,metro,1607,1,1607
27392,Martagny,27150,27,Eure,28,Normandie,metro,136,1,136
27393,Martainville,27210,27,Eure,28,Normandie,metro,498,1,498
27394,Martot,27340,27,Eure,28,Normandie,metro,464,1,464
27395,Mélicourt,27390,27,Eure,28,Normandie,metro,87,1,87
27396,Ménesqueville,27850,27,Eure,28,Normandie,metro,485,1,485
27397,Ménilles,27120,27,Eure,28,Normandie,metro,1708,1,1708
27398,Menneval,27300,27,Eure,28,Normandie,metro,1527,1,1527
27399,Mercey,27950,27,Eure,28,Normandie,metro,57,1,57
27400,Merey,27640,27,Eure,28,Normandie,metro,347,1,347
27401,Le Mesnil-Fuguet,27930,27,Eure,28,Normandie,metro,200,1,200
27403,Le Mesnil-Jourdain,27400,27,Eure,28,Normandie,metro,236,1,236
27404,Mesnil-Rousset,27390,27,Eure,28,Normandie,metro,82,1,82
27405,Mesnil-sous-Vienne,27150,27,Eure,28,Normandie,metro,102,1,102
27406,Mesnil-sur-l'Estrée,27650,27,Eure,28,Normandie,metro,942,1,942
27407,Mesnil-Verclives,27440,27,Eure,28,Normandie,metro,290,1,290
27408,Mézières-en-Vexin,27510,27,Eure,28,Normandie,metro,607,1,607
27410,Miserey,27930,27,Eure,28,Normandie,metro,589,1,589
27411,Moisville,27320,27,Eure,28,Normandie,metro,233,1,233
27412,Terres de Bord,27340,27,Eure,28,Normandie,metro,1577,2,788
27412,Terres de Bord,27400,27,Eure,28,Normandie,metro,1577,2,788
27413,Montfort-sur-Risle,27290,27,Eure,28,Normandie,metro,768,1,768
27414,Montreuil-l'Argillé,27390,27,Eure,28,Normandie,metro,783,1,783
27415,Morainville-Jouveaux,27260,27,Eure,28,Normandie,metro,375,1,375
27417,Morgny,27150,27,Eure,28,Normandie,metro,650,1,650
27418,Morsan,27800,27,Eure,28,Normandie,metro,124,1,124
27419,Mouettes,27220,27,Eure,28,Normandie,metro,744,1,744
27420,Mouflaines,27420,27,Eure,28,Normandie,metro,159,1,159
27421,Mousseaux-Neuville,27220,27,Eure,28,Normandie,metro,636,1,636
27422,Muids,27430,27,Eure,28,Normandie,metro,861,1,861
27423,Muzy,27650,27,Eure,28,Normandie,metro,768,1,768
27424,Nagel-Séez-Mesnil,27190,27,Eure,28,Normandie,metro,330,1,330
27425,Nassandres sur Risle,27170,27,Eure,28,Normandie,metro,2276,3,759
27425,Nassandres sur Risle,27300,27,Eure,28,Normandie,metro,2276,3,759
27425,Nassandres sur Risle,27550,27,Eure,28,Normandie,metro,2276,3,759
27426,Neaufles-Saint-Martin,27830,27,Eure,28,Normandie,metro,1289,1,1289
27427,Neaufles-Auvergny,27250,27,Eure,28,Normandie,metro,410,1,410
27428,Le Neubourg,27110,27,Eure,28,Normandie,metro,4199,1,4199
27429,Neuilly,27730,27,Eure,28,Normandie,metro,168,1,168
27430,La Neuve-Grange,27150,27,Eure,28,Normandie,metro,389,1,389
27431,La Neuve-Lyre,27330,27,Eure,28,Normandie,metro,511,1,511
27432,La Neuville-du-Bosc,27890,27,Eure,28,Normandie,metro,706,1,706
27433,Neuville-sur-Authou,27800,27,Eure,28,Normandie,metro,191,1,191
27434,Noards,27560,27,Eure,28,Normandie,metro,65,1,65
27435,La Noë-Poulain,27560,27,Eure,28,Normandie,metro,248,1,248
27436,Nogent-le-Sec,27190,27,Eure,28,Normandie,metro,423,1,423
27437,Nojeon-en-Vexin,27150,27,Eure,28,Normandie,metro,352,1,352
27438,Nonancourt,27320,27,Eure,28,Normandie,metro,2321,1,2321
27439,Normanville,27930,27,Eure,28,Normandie,metro,1176,1,1176
27440,Notre-Dame-de-l'Isle,27940,27,Eure,28,Normandie,metro,630,1,630
27441,Notre-Dame-d'Épine,27800,27,Eure,28,Normandie,metro,67,1,67
27442,Notre-Dame-du-Hamel,27390,27,Eure,28,Normandie,metro,193,1,193
27444,Le Noyer-en-Ouche,27410,27,Eure,28,Normandie,metro,193,1,193
27445,Noyers,27720,27,Eure,28,Normandie,metro,257,1,257
27446,Ormes,27190,27,Eure,28,Normandie,metro,451,1,451
27447,Le Val-Doré,27190,27,Eure,28,Normandie,metro,890,1,890
27448,Pacy-sur-Eure,27120,27,Eure,28,Normandie,metro,5027,1,5027
27451,Parville,27180,27,Eure,28,Normandie,metro,298,1,298
27453,Perriers-sur-Andelle,27910,27,Eure,28,Normandie,metro,1784,1,1784
27454,Perruel,27910,27,Eure,28,Normandie,metro,465,1,465
27455,Piencourt,27230,27,Eure,28,Normandie,metro,170,1,170
27456,Pinterville,27400,27,Eure,28,Normandie,metro,813,1,813
27457,Piseux,27130,27,Eure,28,Normandie,metro,675,1,675
27458,Pîtres,27590,27,Eure,28,Normandie,metro,2589,1,2589
27459,Les Places,27230,27,Eure,28,Normandie,metro,73,1,73
27460,Plainville,27300,27,Eure,28,Normandie,metro,204,1,204
27462,Le Planquay,27230,27,Eure,28,Normandie,metro,158,1,158
27463,Plasnes,27300,27,Eure,28,Normandie,metro,729,1,729
27464,Le Plessis-Grohan,27180,27,Eure,28,Normandie,metro,946,1,946
27465,Le Plessis-Hébert,27120,27,Eure,28,Normandie,metro,404,1,404
27466,Le Plessis-Sainte-Opportune,27170,27,Eure,28,Normandie,metro,351,1,351
27467,Pont-Audemer,27500,27,Eure,28,Normandie,metro,10023,1,10023
27468,Pont-Authou,27290,27,Eure,28,Normandie,metro,584,1,584
27469,Pont-de-l'Arche,27340,27,Eure,28,Normandie,metro,4133,1,4133
27470,Pont-Saint-Pierre,27360,27,Eure,28,Normandie,metro,1155,1,1155
27471,Porte-de-Seine,27100,27,Eure,28,Normandie,metro,208,2,104
27471,Porte-de-Seine,27430,27,Eure,28,Normandie,metro,208,2,104
27472,Portes,27190,27,Eure,28,Normandie,metro,261,1,261
27473,Port-Mort,27940,27,Eure,28,Normandie,metro,889,1,889
27474,Poses,27740,27,Eure,28,Normandie,metro,1127,1,1127
27475,La Poterie-Mathieu,27560,27,Eure,28,Normandie,metro,168,1,168
27476,Les Préaux,27500,27,Eure,28,Normandie,metro,396,1,396
27477,Pressagny-l'Orgueilleux,27510,27,Eure,28,Normandie,metro,686,1,686
27478,Prey,27220,27,Eure,28,Normandie,metro,953,1,953
27480,Puchay,27150,27,Eure,28,Normandie,metro,605,1,605
27481,Pullay,27130,27,Eure,28,Normandie,metro,381,1,381
27482,La Pyle,27370,27,Eure,28,Normandie,metro,151,1,151
27483,Quatremare,27400,27,Eure,28,Normandie,metro,450,1,450
27485,Quillebeuf-sur-Seine,27680,27,Eure,28,Normandie,metro,859,1,859
27486,Quittebeuf,27110,27,Eure,28,Normandie,metro,656,1,656
27487,Radepont,27380,27,Eure,28,Normandie,metro,639,1,639
27488,Renneville,27910,27,Eure,28,Normandie,metro,208,1,208
27489,Reuilly,27930,27,Eure,28,Normandie,metro,510,1,510
27490,Richeville,27420,27,Eure,28,Normandie,metro,264,1,264
27492,Romilly-la-Puthenaye,27170,27,Eure,28,Normandie,metro,336,1,336
27493,Romilly-sur-Andelle,27610,27,Eure,28,Normandie,metro,3234,1,3234
27495,La Roquette,27700,27,Eure,28,Normandie,metro,233,1,233
27496,Rosay-sur-Lieure,27790,27,Eure,28,Normandie,metro,516,1,516
27497,Rougemontier,27350,27,Eure,28,Normandie,metro,1032,1,1032
27498,Rouge-Perriers,27110,27,Eure,28,Normandie,metro,374,1,374
27500,Routot,27350,27,Eure,28,Normandie,metro,1648,1,1648
27501,Rouvray,27120,27,Eure,28,Normandie,metro,256,1,256
27502,Rugles,27250,27,Eure,28,Normandie,metro,2199,1,2199
27504,Sacquenville,27930,27,Eure,28,Normandie,metro,1205,1,1205
27505,Saint-Agnan-de-Cernières,27390,27,Eure,28,Normandie,metro,148,1,148
27507,Saint-André-de-l'Eure,27220,27,Eure,28,Normandie,metro,3829,1,3829
27508,Saint-Antonin-de-Sommaire,27250,27,Eure,28,Normandie,metro,216,1,216
27511,Saint-Aubin-d'Écrosville,27110,27,Eure,28,Normandie,metro,759,1,759
27512,Saint-Aubin-de-Scellon,27230,27,Eure,28,Normandie,metro,326,1,326
27514,Saint-Aubin-du-Thenney,27270,27,Eure,28,Normandie,metro,346,1,346
27516,Treis-Sants-en-Ouche,27270,27,Eure,28,Normandie,metro,1321,2,660
27516,Treis-Sants-en-Ouche,27300,27,Eure,28,Normandie,metro,1321,2,660
27517,Saint-Aubin-sur-Gaillon,27600,27,Eure,28,Normandie,metro,2153,1,2153
27518,Saint-Aubin-sur-Quillebeuf,27680,27,Eure,28,Normandie,metro,749,1,749
27520,Saint-Benoît-des-Ombres,27450,27,Eure,28,Normandie,metro,143,1,143
27521,Saint-Christophe-sur-Avre,27820,27,Eure,28,Normandie,metro,145,1,145
27522,Saint-Christophe-sur-Condé,27450,27,Eure,28,Normandie,metro,440,1,440
27524,Sainte-Colombe-la-Commanderie,27110,27,Eure,28,Normandie,metro,841,1,841
27525,Sainte-Colombe-près-Vernon,27950,27,Eure,28,Normandie,metro,312,1,312
27527,Saint-Cyr-de-Salerne,27800,27,Eure,28,Normandie,metro,205,1,205
27528,Le Vaudreuil,27100,27,Eure,28,Normandie,metro,3624,1,3624
27529,Saint-Cyr-la-Campagne,27370,27,Eure,28,Normandie,metro,431,1,431
27530,Saint-Denis-d'Augerons,27390,27,Eure,28,Normandie,metro,75,1,75
27531,Saint-Denis-des-Monts,27520,27,Eure,28,Normandie,metro,211,1,211
27533,Saint-Denis-le-Ferment,27140,27,Eure,28,Normandie,metro,495,1,495
27534,Saint-Didier-des-Bois,27370,27,Eure,28,Normandie,metro,892,1,892
27535,Saint-Élier,27190,27,Eure,28,Normandie,metro,399,1,399
27536,Saint-Éloi-de-Fourques,27800,27,Eure,28,Normandie,metro,537,1,537
27537,Saint-Étienne-du-Vauvray,27430,27,Eure,28,Normandie,metro,896,1,896
27538,Saint-Étienne-l'Allier,27450,27,Eure,28,Normandie,metro,516,1,516
27539,Saint-Étienne-sous-Bailleul,27920,27,Eure,28,Normandie,metro,381,1,381
27540,Sainte-Geneviève-lès-Gasny,27620,27,Eure,28,Normandie,metro,648,1,648
27541,Le Mesnil-Saint-Jean,27560,27,Eure,28,Normandie,metro,161,1,161
27542,Saint-Georges-du-Vièvre,27450,27,Eure,28,Normandie,metro,894,1,894
27543,Saint-Georges-Motel,27710,27,Eure,28,Normandie,metro,880,1,880
27544,Saint-Germain-de-Fresney,27220,27,Eure,28,Normandie,metro,191,1,191
27545,Saint-Germain-de-Pasquier,27370,27,Eure,28,Normandie,metro,122,1,122
27546,Saint-Germain-des-Angles,27930,27,Eure,28,Normandie,metro,172,1,172
27547,Saint-Germain-la-Campagne,27230,27,Eure,28,Normandie,metro,845,1,845
27548,Saint-Germain-sur-Avre,27320,27,Eure,28,Normandie,metro,1195,1,1195
27550,Saint-Grégoire-du-Vièvre,27450,27,Eure,28,Normandie,metro,315,1,315
27552,Saint-Jean-du-Thenney,27270,27,Eure,28,Normandie,metro,210,1,210
27553,Saint-Julien-de-la-Liègue,27600,27,Eure,28,Normandie,metro,421,1,421
27554,La Chapelle-Longueville,27950,27,Eure,28,Normandie,metro,3282,1,3282
27555,Saint-Laurent-des-Bois,27220,27,Eure,28,Normandie,metro,243,1,243
27556,Saint-Laurent-du-Tencement,27390,27,Eure,28,Normandie,metro,68,1,68
27557,Saint-Léger-de-Rôtes,27300,27,Eure,28,Normandie,metro,441,1,441
27558,Saint-Léger-du-Gennetey,27520,27,Eure,28,Normandie,metro,166,1,166
27560,Saint-Luc,27930,27,Eure,28,Normandie,metro,250,1,250
27561,Saint-Maclou,27210,27,Eure,28,Normandie,metro,680,1,680
27562,Saint-Marcel,27950,27,Eure,28,Normandie,metro,4512,1,4512
27563,Saint-Mards-de-Blacarville,27500,27,Eure,28,Normandie,metro,877,1,877
27564,Saint-Mards-de-Fresne,27230,27,Eure,28,Normandie,metro,347,1,347
27565,Le Lesme,27160,27,Eure,28,Normandie,metro,682,1,682
27567,Sainte-Marie-de-Vatimesnil,27150,27,Eure,28,Normandie,metro,262,1,262
27568,Sainte-Marthe,27190,27,Eure,28,Normandie,metro,501,1,501
27569,Saint-Martin-du-Tilleul,27300,27,Eure,28,Normandie,metro,243,1,243
27570,Saint-Martin-la-Campagne,27930,27,Eure,28,Normandie,metro,99,1,99
27571,Saint-Martin-Saint-Firmin,27450,27,Eure,28,Normandie,metro,334,1,334
27572,Saint-Meslin-du-Bosc,27370,27,Eure,28,Normandie,metro,309,1,309
27576,Sainte-Opportune-du-Bosc,27110,27,Eure,28,Normandie,metro,628,1,628
27577,Sainte-Opportune-la-Mare,27680,27,Eure,28,Normandie,metro,427,1,427
27578,Sainte-Marie-d'Attez,27160,27,Eure,28,Normandie,metro,575,1,575
27579,Saint-Ouen-de-Pontcheuil,27370,27,Eure,28,Normandie,metro,102,1,102
27580,Saint-Ouen-de-Thouberville,27310,27,Eure,28,Normandie,metro,2419,1,2419
27582,Saint-Ouen-du-Tilleul,27670,27,Eure,28,Normandie,metro,1792,1,1792
27584,Saint-Paul-de-Fourques,27800,27,Eure,28,Normandie,metro,277,1,277
27586,Saint-Philbert-sur-Boissey,27520,27,Eure,28,Normandie,metro,170,1,170
27587,Saint-Philbert-sur-Risle,27290,27,Eure,28,Normandie,metro,840,1,840
27589,Saint-Pierre-de-Bailleul,27920,27,Eure,28,Normandie,metro,973,1,973
27590,Saint-Pierre-de-Cernières,27390,27,Eure,28,Normandie,metro,228,1,228
27591,Saint-Pierre-de-Cormeilles,27260,27,Eure,28,Normandie,metro,592,1,592
27592,Saint-Pierre-de-Salerne,27800,27,Eure,28,Normandie,metro,225,1,225
27593,Saint-Pierre-des-Fleurs,27370,27,Eure,28,Normandie,metro,1714,1,1714
27594,Saint-Pierre-des-Ifs,27450,27,Eure,28,Normandie,metro,253,1,253
27595,Saint-Pierre-du-Bosguérard,27370,27,Eure,28,Normandie,metro,950,1,950
27597,Saint-Pierre-du-Val,27210,27,Eure,28,Normandie,metro,600,1,600
27598,Saint-Pierre-du-Vauvray,27430,27,Eure,28,Normandie,metro,1224,1,1224
27599,Saint-Pierre-la-Garenne,27600,27,Eure,28,Normandie,metro,927,1,927
